# ../areas-test-mean-class -incl 1.0 -r 0.4 -in HIevent-LHC-Nch1600.dat -discard 0.0 
#---------------------------------------------------------------------
#                     FastJet release 2.1 beta    			 
#            Written by Matteo Cacciari and Gavin Salam		 
#            http://www.lpthe.jussieu.fr/~salam/fastjet		 
#								      	 
# Longitudinally invariant Kt Jet clustering, using the fast geometric
# algorithms of hep-ph/0512210 (please cite this if you use FastJet)  
# This package makes use of the CGAL library: http://www.cgal.org/    
# This package incorporates T.Chan's closest-pair algorithm, Proc. 13th     
# ACM-SIAM Symposium on Discrete Algorithms, pp.472-473, 2002
#---------------------------------------------------------------------
# median_pt_per_area = 190.693
# sub_a, sub_b = 237.981 -4.56005
 ijet   rap      phi        Pt       area  +-   err   stddev  pt_corr  ptcr(a,b)
    0  -0.09182  0.90596    243.433  0.638 +-  0.000  0.000    121.71     91.56
    1  -0.32718  3.87190    163.535  0.389 +-  0.000  0.000     89.36     71.16
    2  -0.71638  3.33058    120.653  0.529 +-  0.000  0.000     19.86     -3.90
    3   1.90694  5.44646    119.400  0.409 +-  0.000  0.000     41.42     28.87
    4   1.14225  5.24925    117.823  0.469 +-  0.000  0.000     28.44      9.06
    5   0.61140  2.63922    116.083  0.509 +-  0.000  0.000     19.09     -4.10
    6   1.88525  2.84864    106.203  0.389 +-  0.000  0.000     32.03     19.94
    7  -2.04536  0.33397    104.695  0.339 +-  0.000  0.000     40.03     30.47
    8  -2.11896  5.98218    102.289  0.519 +-  0.000  0.000      3.39    -10.51
    9   0.71144  6.19446    101.985  0.459 +-  0.000  0.000     14.50     -6.14
   10  -3.65292  1.67882    101.241  0.539 +-  0.000  0.000     -1.46      5.84
   11  -2.56141  0.50578    101.102  0.539 +-  0.000  0.000     -1.60    -10.95
   12  -0.61275  1.45250    100.397  0.429 +-  0.000  0.000     18.62     -0.93
   13  -1.50235  2.60336     98.755  0.409 +-  0.000  0.000     20.78      5.65
   14   1.51358  4.47833     97.259  0.369 +-  0.000  0.000     26.89     13.30
   15   2.51972  5.33698     94.558  0.369 +-  0.000  0.000     24.19     17.42
   16  -2.15384  4.15733     93.981  0.419 +-  0.000  0.000     14.10      3.16
   17   1.89739  1.90507     93.821  0.369 +-  0.000  0.000     23.45     12.06
   18  -2.87438  2.02363     93.091  0.529 +-  0.000  0.000     -7.71    -12.79
   19   0.22190  4.60042     92.607  0.399 +-  0.000  0.000     16.53     -2.24
   20   2.79442  4.61386     90.137  0.459 +-  0.000  0.000      2.65     -2.71
   21  -0.89380  4.10697     89.195  0.379 +-  0.000  0.000     16.92      0.38
   22   0.31944  5.62288     89.175  0.349 +-  0.000  0.000     22.61      6.27
   23  -0.16826  1.84245     89.020  0.339 +-  0.000  0.000     24.36      8.37
   24  -1.07531  1.84826     88.731  0.369 +-  0.000  0.000     18.36      2.86
   25   1.10863  0.59127     86.909  0.419 +-  0.000  0.000      7.03    -10.43
   26   1.18359  2.55537     86.900  0.379 +-  0.000  0.000     14.63     -0.87
   27  -1.37904  1.29542     86.664  0.369 +-  0.000  0.000     16.30      2.05
   28   0.08025  6.25691     86.430  0.409 +-  0.000  0.000      8.45    -10.87
   29  -2.86809  4.43775     85.804  0.409 +-  0.000  0.000      7.83      3.83
   30  -1.46794  6.22091     85.733  0.289 +-  0.000  0.000     30.58     19.75
   31   2.22880  2.52568     84.952  0.309 +-  0.000  0.000     25.99     18.38
   32  -1.44839  4.94074     84.768  0.339 +-  0.000  0.000     20.11      7.31
   33   2.08497  4.86042     83.841  0.309 +-  0.000  0.000     24.88     16.39
   34   1.00766  3.41371     83.268  0.389 +-  0.000  0.000      9.10     -7.50
   35   0.40683  1.97568     82.516  0.349 +-  0.000  0.000     15.95     -0.29
   36  -2.09260  4.67624     82.151  0.419 +-  0.000  0.000      2.27     -9.17
   37  -0.58474  2.24805     81.034  0.339 +-  0.000  0.000     16.37      0.87
   38  -1.37081  4.46740     79.261  0.289 +-  0.000  0.000     24.11     12.91
   39   4.55036  5.24366     78.773  0.479 +-  0.000  0.000    -12.51     10.05
   40  -0.83279  4.90328     78.692  0.329 +-  0.000  0.000     15.93      1.41
   41   1.38447  1.85801     78.030  0.329 +-  0.000  0.000     15.27      2.58
   42   3.05373  1.05135     76.755  0.419 +-  0.000  0.000     -3.12     -5.12
   43   4.34662  1.06213     76.340  0.469 +-  0.000  0.000    -13.05      5.17
   44   3.28285  4.98297     76.251  0.489 +-  0.000  0.000    -16.94    -16.03
   45   1.82498  1.27744     76.061  0.339 +-  0.000  0.000     11.40      0.51
   46   3.36644  6.27712     75.477  0.399 +-  0.000  0.000     -0.60      1.15
   47   2.30071  3.73117     75.050  0.339 +-  0.000  0.000     10.39      2.54
   48   2.73480  1.84992     73.464  0.299 +-  0.000  0.000     16.41     12.46
   49  -0.97217  0.93478     73.119  0.299 +-  0.000  0.000     16.06      3.20
   50   1.82800  0.31887     73.003  0.399 +-  0.000  0.000     -3.07    -15.86
   51   2.17916  4.38660     72.623  0.319 +-  0.000  0.000     11.76      3.58
   52  -1.53278  0.49775     72.481  0.289 +-  0.000  0.000     17.33      6.75
   53  -2.21187  2.16849     71.985  0.319 +-  0.000  0.000     11.13      3.15
   54   2.18576  6.05714     71.616  0.319 +-  0.000  0.000     10.76      2.62
   55  -0.94363  6.24954     71.173  0.299 +-  0.000  0.000     14.12      1.18
   56   0.85145  1.06758     71.164  0.259 +-  0.000  0.000     21.72     10.31
   57   0.95530  4.29060     71.028  0.229 +-  0.000  0.000     27.29     17.39
   58  -1.67271  1.93453     70.464  0.349 +-  0.000  0.000      3.90     -8.15
   59   0.61519  1.49299     70.339  0.289 +-  0.000  0.000     15.19      2.01
   60  -2.79565  3.84065     69.461  0.389 +-  0.000  0.000     -4.71     -9.24
   61  -0.77167  0.56390     68.988  0.339 +-  0.000  0.000      4.33    -10.79
   62   4.91759  2.57023     68.672  0.499 +-  0.000  0.000    -26.42      4.99
   63  -2.31609  3.33228     68.458  0.309 +-  0.000  0.000      9.50      2.44
   64   1.79906  3.41043     67.658  0.319 +-  0.000  0.000      6.80     -3.58
   65   2.66938  0.03523     67.559  0.359 +-  0.000  0.000     -0.91     -6.22
   66   3.88131  5.21762     67.049  0.429 +-  0.000  0.000    -14.73     -5.55
   67  -2.77213  6.09225     67.003  0.339 +-  0.000  0.000      2.34     -1.81
