# ../areas-test-mean-class -incl 1.0 -r 0.4 -in HIevent-LHC-Nch3600.dat -discard 0.0 
#---------------------------------------------------------------------
#                     FastJet release 2.1 beta    			 
#            Written by Matteo Cacciari and Gavin Salam		 
#            http://www.lpthe.jussieu.fr/~salam/fastjet		 
#								      	 
# Longitudinally invariant Kt Jet clustering, using the fast geometric
# algorithms of hep-ph/0512210 (please cite this if you use FastJet)  
# This package makes use of the CGAL library: http://www.cgal.org/    
# This package incorporates T.Chan's closest-pair algorithm, Proc. 13th     
# ACM-SIAM Symposium on Discrete Algorithms, pp.472-473, 2002
#---------------------------------------------------------------------
# median_pt_per_area = 383.03
# sub_a, sub_b = 491.411 -11.251
 ijet   rap      phi        Pt       area  +-   err   stddev  pt_corr  ptcr(a,b)
    0  -0.04448  2.45030    272.565  0.519 +-  0.000  0.000     73.92     17.72
    1  -0.09620  1.01065    264.993  0.359 +-  0.000  0.000    127.47     88.59
    2   1.84132  6.19558    213.590  0.479 +-  0.000  0.000     30.23     -3.40
    3  -0.32210  3.83126    199.663  0.299 +-  0.000  0.000     85.06     52.98
    4   3.80824  4.80619    199.475  0.509 +-  0.000  0.000      4.65     32.52
    5   2.02341  0.89593    198.367  0.439 +-  0.000  0.000     30.28      2.94
    6  -0.84922  2.54743    194.317  0.359 +-  0.000  0.000     56.79     20.79
    7  -1.06371  1.05017    193.359  0.329 +-  0.000  0.000     67.30     35.82
    8  -0.45892  0.81628    191.292  0.349 +-  0.000  0.000     57.59     20.58
    9   0.21081  1.74327    189.133  0.389 +-  0.000  0.000     40.15     -1.81
   10  -0.70097  4.38748    188.037  0.329 +-  0.000  0.000     61.97     28.12
   11  -0.50746  3.16008    185.635  0.409 +-  0.000  0.000     29.01    -14.12
   12  -0.99850  5.13772    182.908  0.349 +-  0.000  0.000     49.21     15.29
   13  -0.89846  3.75702    181.467  0.359 +-  0.000  0.000     43.94      8.29
   14   1.90794  2.13061    181.293  0.369 +-  0.000  0.000     39.95     15.07
   15   1.20818  2.23522    180.546  0.349 +-  0.000  0.000     46.84     14.74
   16   0.39659  0.66917    179.346  0.429 +-  0.000  0.000     15.08    -30.64
   17   1.85494  1.44318    179.037  0.409 +-  0.000  0.000     22.41     -6.07
   18   2.57503  2.41120    177.594  0.419 +-  0.000  0.000     17.15      3.00
   19  -1.44829  5.43165    171.738  0.359 +-  0.000  0.000     34.21      3.78
   20   2.84425  0.25389    171.571  0.469 +-  0.000  0.000     -7.97    -16.11
   21  -1.55651  2.91261    171.277  0.389 +-  0.000  0.000     22.29     -9.26
   22  -1.09510  1.91910    171.128  0.359 +-  0.000  0.000     33.60     -0.46
   23  -0.47211  2.02775    170.523  0.359 +-  0.000  0.000     33.00     -5.01
   24   0.03983  5.26645    170.215  0.349 +-  0.000  0.000     36.51     -1.31
   25  -1.94225  1.40723    168.795  0.309 +-  0.000  0.000     50.37     29.99
   26   3.75442  2.59068    168.663  0.519 +-  0.000  0.000    -29.98     -3.94
   27  -3.64392  5.09574    168.206  0.519 +-  0.000  0.000    -30.44     -9.17
   28   2.12154  3.49530    167.066  0.399 +-  0.000  0.000     14.26     -8.77
   29   0.97875  4.88776    166.230  0.319 +-  0.000  0.000     43.99     12.84
   30   2.70368  3.40956    165.222  0.369 +-  0.000  0.000     23.88     14.23
   31  -0.66593  5.76597    163.016  0.319 +-  0.000  0.000     40.77      7.78
   32  -1.50095  4.19160    161.046  0.339 +-  0.000  0.000     31.16      3.01
