# ../areas-test-mean-class -incl 1.0 -r 0.4 -in HIevent-RHIC-Nch900.dat -cam -discard 2.0 
#---------------------------------------------------------------------
#                     FastJet release 2.1 beta    			 
#            Written by Matteo Cacciari and Gavin Salam		 
#            http://www.lpthe.jussieu.fr/~salam/fastjet		 
#								      	 
# Longitudinally invariant Kt Jet clustering, using the fast geometric
# algorithms of hep-ph/0512210 (please cite this if you use FastJet)  
# This package makes use of the CGAL library: http://www.cgal.org/    
# This package incorporates T.Chan's closest-pair algorithm, Proc. 13th     
# ACM-SIAM Symposium on Discrete Algorithms, pp.472-473, 2002
#---------------------------------------------------------------------
# median_pt_per_area = 4.62026
# sub_a, sub_b = 20.8232 -0.626961
 ijet   rap      phi        Pt       area  +-   err   stddev  pt_corr  ptcr(a,b)
    0  -8.71979  3.35199      2.244  0.000 +-  0.000  0.000      2.24      2.24
    1  -7.15161  0.33128      2.215  0.000 +-  0.000  0.000      2.22      2.22
    2   2.53220  3.73752      5.110  0.459 +-  0.000  0.000      2.99     -2.60
    3  -0.96307  4.43809      4.843  0.120 +-  0.000  0.000      4.29      2.42
    4   2.65723  5.33559      2.436  0.529 +-  0.000  0.000     -0.01     -6.23
    5  -2.61294  0.23630      2.171  0.469 +-  0.000  0.000      0.01     -5.58
    6   5.00433  4.33291      9.319  0.539 +-  0.000  0.000      6.83      6.56
    7  -4.53036  4.84836      2.456  0.319 +-  0.000  0.000      0.98     -0.08
    8   7.07911  2.23874      4.387  0.000 +-  0.000  0.000      4.39      4.39
    9  -2.58793  4.92832      2.063  0.429 +-  0.000  0.000      0.08     -5.07
   10   3.68403  4.89797      7.852  0.618 +-  0.000  0.000      5.00      0.24
   11  -8.30507  2.61690      3.160  0.000 +-  0.000  0.000      3.16      3.16
   12   3.67581  0.82282      8.958  0.598 +-  0.000  0.000      6.19      1.57
   13   8.34987  1.50274      2.601  0.000 +-  0.000  0.000      2.60      2.60
   14  -0.92116  1.66497      2.179  0.389 +-  0.000  0.000      0.38     -5.71
   15   4.35840  2.85827      5.099  0.259 +-  0.000  0.000      3.90      2.79
   16   1.22488  2.33873      6.040  0.369 +-  0.000  0.000      4.34     -1.30
   17   4.44435  4.44750      2.247  0.299 +-  0.000  0.000      0.86     -0.28
   18  -3.57298  5.46175      2.260  0.160 +-  0.000  0.000      1.52      0.21
   19   0.21023  1.14386      2.984  0.279 +-  0.000  0.000      1.69     -2.82
   20  -0.12088  1.48190     16.862  0.349 +-  0.000  0.000     15.25      9.60
   21  -5.11603  5.68116      3.165  0.449 +-  0.000  0.000      1.09      1.18
   22  -6.62032  2.22961      4.100  0.000 +-  0.000  0.000      4.10      4.10
   23   1.26586  5.21307      2.054  0.249 +-  0.000  0.000      0.90     -2.89
   24   5.61661  5.80677      2.084  0.489 +-  0.000  0.000     -0.17      1.57
   25   1.04518  1.23234      6.388  0.549 +-  0.000  0.000      3.85     -4.66
   26  -1.81693  4.99478      2.041  0.339 +-  0.000  0.000      0.47     -4.32
   27   5.74499  1.53997      3.083  0.170 +-  0.000  0.000      2.30      3.06
   28   1.11941  3.15553      3.060  0.549 +-  0.000  0.000      0.53     -7.93
   29  -5.59970  2.92862      2.417  0.429 +-  0.000  0.000      0.44      1.92
   30  -2.55183  5.55451      2.033  0.509 +-  0.000  0.000     -0.32     -6.48
   31  -0.91888  2.67966      9.639  0.219 +-  0.000  0.000      8.63      5.19
   32   1.23684  4.67427      8.646  0.429 +-  0.000  0.000      6.66      0.13
   33  -0.61296  5.68215      8.690  0.389 +-  0.000  0.000      6.89      0.68
   34  -3.75344  3.55383      3.380  0.479 +-  0.000  0.000      1.17     -2.36
   35  -1.74296  1.00299      2.096  0.339 +-  0.000  0.000      0.53     -4.32
   36   5.30937  5.25394      3.380  0.529 +-  0.000  0.000      0.94      1.71
   37  -5.32872  4.27548      2.753  0.249 +-  0.000  0.000      1.60      2.00
   38   2.31111  1.61928      2.012  0.389 +-  0.000  0.000      0.21     -4.79
   39   2.45137  1.12055      2.121  0.209 +-  0.000  0.000      1.15     -1.45
   40  -1.93174  5.87511      2.474  0.728 +-  0.000  0.000     -0.89    -10.98
   41  -0.35188  4.61390     22.185  0.359 +-  0.000  0.000     20.53     14.74
   42   1.83564  1.86109      6.789  0.568 +-  0.000  0.000      4.16     -3.85
   43  -5.13575  1.72012      3.207  0.259 +-  0.000  0.000      2.01      2.10
   44   1.68282  5.54290      6.161  0.160 +-  0.000  0.000      5.42      3.12
   45  -4.14351  5.10513      9.304  0.319 +-  0.000  0.000      7.83      6.09
   46   0.04333  3.22276     17.225  0.229 +-  0.000  0.000     16.17     12.45
   47   3.34190  2.59585      5.230  0.369 +-  0.000  0.000      3.52      0.13
   48   4.42655  0.73603      2.174  0.588 +-  0.000  0.000     -0.55     -2.85
   49   1.74724  4.00406      3.119  0.170 +-  0.000  0.000      2.34     -0.09
   50  -2.16802  3.63694      2.313  0.628 +-  0.000  0.000     -0.59     -8.92
   51   1.91035  6.15728      2.090  0.399 +-  0.000  0.000      0.25     -5.30
   52   0.59770  4.65510      5.143  0.578 +-  0.000  0.000      2.47     -6.77
   53   0.39536  3.43092      4.507  0.399 +-  0.000  0.000      2.66     -3.76
   54   0.24088  6.09476     34.556  0.559 +-  0.000  0.000     31.98     22.95
   55   1.10742  3.82034     14.254  0.529 +-  0.000  0.000     11.81      3.65
   56   5.79732  1.95754      2.438  0.279 +-  0.000  0.000      1.15      2.51
   57   4.81341  2.85816      3.649  0.339 +-  0.000  0.000      2.08      1.51
   58  -5.65173  6.07429      3.176  0.379 +-  0.000  0.000      1.43      2.87
   59  -3.09343  0.03033      5.324  0.449 +-  0.000  0.000      3.25     -1.33
   60  -0.92269  0.14216      8.977  0.229 +-  0.000  0.000      7.92      4.32
   61  -1.15840  4.89650      4.875  0.219 +-  0.000  0.000      3.86      0.49
   62  -0.84207  3.97663      2.315  0.429 +-  0.000  0.000      0.33     -6.42
   63  -4.81584  2.12895      2.642  0.419 +-  0.000  0.000      0.71      0.01
   64   3.97578  0.23010      2.039  0.389 +-  0.000  0.000      0.24     -2.21
   65  -0.74053  4.90915      2.074  0.269 +-  0.000  0.000      0.83     -3.44
   66  -5.56896  1.19278      2.489  0.459 +-  0.000  0.000      0.37      1.86
   67  -1.31883  5.51747      6.096  0.459 +-  0.000  0.000      3.98     -2.96
   68   0.43307  2.77254      2.718  0.469 +-  0.000  0.000      0.55     -6.99
   69  -1.24156  6.08267     10.464  0.299 +-  0.000  0.000      9.08      4.52
   70   0.77919  5.68736      2.591  0.539 +-  0.000  0.000      0.10     -8.42
   71   3.29483  4.04012      4.981  0.449 +-  0.000  0.000      2.91     -1.31
   72  -0.45699  2.51329      9.521  0.219 +-  0.000  0.000      8.51      4.98
   73   3.85582  1.76960      2.655  0.539 +-  0.000  0.000      0.17     -3.54
   74  -4.39911  6.12205      4.587  0.259 +-  0.000  0.000      3.39      2.33
