# ../areas-test-mean-class -incl 1.0 -r 0.4 -in HIevent-RHIC-Nch900.dat -cam -discard 0.0 
#---------------------------------------------------------------------
#                     FastJet release 2.1 beta    			 
#            Written by Matteo Cacciari and Gavin Salam		 
#            http://www.lpthe.jussieu.fr/~salam/fastjet		 
#								      	 
# Longitudinally invariant Kt Jet clustering, using the fast geometric
# algorithms of hep-ph/0512210 (please cite this if you use FastJet)  
# This package makes use of the CGAL library: http://www.cgal.org/    
# This package incorporates T.Chan's closest-pair algorithm, Proc. 13th     
# ACM-SIAM Symposium on Discrete Algorithms, pp.472-473, 2002
#---------------------------------------------------------------------
# median_pt_per_area = 58.1161
# sub_a, sub_b = 118.241 -4.42608
 ijet   rap      phi        Pt       area  +-   err   stddev  pt_corr  ptcr(a,b)
    0  -1.69572  1.60458     15.121  0.170 +-  0.000  0.000      5.27     -2.77
    1  -1.07538  5.58876     25.578  0.189 +-  0.000  0.000     14.57      4.14
    2   3.97019  4.90542     16.061  0.359 +-  0.000  0.000     -4.80     -1.34
    3   0.85304  1.60566     28.542  0.180 +-  0.000  0.000     18.11      7.89
    4   3.41758  2.57623     22.785  0.419 +-  0.000  0.000     -1.56     -5.09
    5   3.64297  6.10166     20.370  0.249 +-  0.000  0.000      5.88      5.53
    6   0.10539  2.11522     51.483  0.369 +-  0.000  0.000     30.04      7.87
    7  -1.46589  1.15336     27.208  0.279 +-  0.000  0.000     10.98     -3.16
    8  -6.34123  1.22940      1.910  0.000 +-  0.000  0.000      1.91      1.91
    9   3.05765  0.05653     11.640  0.309 +-  0.000  0.000     -6.33    -12.12
   10   5.60393  5.84614      6.361  0.479 +-  0.000  0.000    -21.46     16.30
   11   4.74178  5.13803      4.297  0.379 +-  0.000  0.000    -17.73     -2.80
   12  -4.60522  2.96059      3.893  0.229 +-  0.000  0.000     -9.44     -1.70
   13  -3.52507  2.61313     12.872  0.259 +-  0.000  0.000     -2.20     -3.53
   14  -0.21771  0.14641     54.580  0.349 +-  0.000  0.000     34.29     13.38
   15   2.43263  1.12576     21.509  0.309 +-  0.000  0.000      3.54     -6.95
   16  -0.52264  1.90765     37.131  0.249 +-  0.000  0.000     22.64      7.95
   17  -0.37571  4.10382     73.274  0.429 +-  0.000  0.000     48.35     22.83
   18   4.19674  2.84786     22.790  0.539 +-  0.000  0.000     -8.51      1.09
   19   1.66293  3.91163     19.466  0.199 +-  0.000  0.000      7.87     -1.68
   20   3.55311  1.49692     13.655  0.349 +-  0.000  0.000     -6.63     -8.11
   21   1.36372  4.30902     20.765  0.229 +-  0.000  0.000      7.43     -4.47
   22  -2.10390  5.74365     22.189  0.359 +-  0.000  0.000      1.32    -13.23
   23   5.16636  5.64983      1.983  0.259 +-  0.000  0.000    -13.09      1.96
   24   2.73593  2.47695     20.026  0.369 +-  0.000  0.000     -1.42    -11.38
   25   5.05673  1.53000      9.512  0.429 +-  0.000  0.000    -15.41      7.34
   26   2.18711  0.75331     19.820  0.259 +-  0.000  0.000      4.75     -5.35
   27   2.47540  3.35864     25.982  0.539 +-  0.000  0.000     -5.32    -23.09
   28  -0.00465  3.62101     62.509  0.389 +-  0.000  0.000     39.90     16.52
   29  -2.22447  0.62581     12.227  0.289 +-  0.000  0.000     -4.58    -15.64
   30   4.24270  5.41601     10.688  0.339 +-  0.000  0.000     -9.02     -2.39
   31   7.11326  1.10151      1.098  0.000 +-  0.000  0.000      1.10      1.10
   32  -0.34893  3.35260     44.126  0.269 +-  0.000  0.000     28.48     12.43
   33  -4.25579  2.57514     12.504  0.279 +-  0.000  0.000     -3.73      1.87
   34  -3.74399  3.01565     21.739  0.349 +-  0.000  0.000      1.45      2.12
   35  -0.15817  1.47813     64.027  0.339 +-  0.000  0.000     44.32     23.97
   36  -3.09700  2.20361     13.210  0.249 +-  0.000  0.000     -1.28     -5.69
   37  -4.42155  5.96236     23.533  0.439 +-  0.000  0.000     -1.97      9.62
   38  -3.98244  3.42005      4.922  0.249 +-  0.000  0.000     -9.57     -7.06
   39  -3.46711  4.93606     15.108  0.379 +-  0.000  0.000     -6.92     -9.54
   40  -2.44609  1.27087     27.166  0.349 +-  0.000  0.000      6.88     -4.86
   41  -4.69090  5.21956      5.590  0.289 +-  0.000  0.000    -11.22     -0.44
   42   9.98616  0.37461      1.519  0.000 +-  0.000  0.000      1.52      1.52
   43   7.50332  3.88547      3.029  0.000 +-  0.000  0.000      3.03      3.03
   44  -1.87028  2.07894     19.625  0.359 +-  0.000  0.000     -1.24    -17.27
   45   4.95412  6.13903      6.448  0.269 +-  0.000  0.000     -9.20      3.86
   46   1.39969  2.58533     31.500  0.239 +-  0.000  0.000     17.59      5.27
   47  -5.00094  3.38148      8.182  0.299 +-  0.000  0.000     -9.21      5.92
   48   4.79928  0.43340      6.507  0.479 +-  0.000  0.000    -21.31     -1.29
   49   4.35856  1.79006      9.701  0.239 +-  0.000  0.000     -4.21      1.52
   50  -2.75526  1.72521     12.041  0.229 +-  0.000  0.000     -1.29     -7.37
   51  -8.20633  0.05499      1.296  0.000 +-  0.000  0.000      1.30      1.30
   52  -4.20585  1.35988     10.702  0.339 +-  0.000  0.000     -9.01     -2.84
   53   1.13723  3.20464     51.175  0.479 +-  0.000  0.000     23.35     -2.69
   54  -0.48542  0.53749     37.686  0.249 +-  0.000  0.000     23.20      8.46
   55   8.26432  1.59143      4.941  0.000 +-  0.000  0.000      4.94      4.94
   56  -3.19207  5.28731     14.703  0.199 +-  0.000  0.000      3.11      0.11
   57   4.04893  0.86514     15.475  0.399 +-  0.000  0.000     -7.71     -2.75
   58   5.21208  0.85880      6.955  0.219 +-  0.000  0.000     -5.80      7.39
   59   3.22756  5.21513      5.407  0.170 +-  0.000  0.000     -4.45     -6.82
   60   0.85394  1.19153     20.493  0.160 +-  0.000  0.000     11.22      2.14
   61  -1.92700  5.16603     25.500  0.409 +-  0.000  0.000      1.74    -16.13
   62   3.19827  5.74192     16.480  0.299 +-  0.000  0.000     -0.91     -5.35
   63   3.13387  0.59435     11.931  0.309 +-  0.000  0.000     -6.04    -11.19
   64   2.05185  3.12675      9.736  0.209 +-  0.000  0.000     -2.44    -11.13
   65   3.97200  1.55178     13.844  0.269 +-  0.000  0.000     -1.81      0.81
   66   7.47006  6.19807      2.919  0.000 +-  0.000  0.000      2.92      2.92
   67   7.51738  0.37695      1.304  0.000 +-  0.000  0.000      1.30      1.30
   68  -6.13586  1.86443      4.455  0.150 +-  0.000  0.000     -4.24     11.69
   69  -1.95316  4.18161     11.290  0.189 +-  0.000  0.000      0.28     -7.92
   70  -3.19613  3.56139     10.998  0.269 +-  0.000  0.000     -4.65     -8.67
   71   4.81971  3.46410      9.687  0.399 +-  0.000  0.000    -13.50      3.53
   72   2.65605  1.94303     15.180  0.209 +-  0.000  0.000      3.01     -3.05
   73   0.15054  6.11942     44.708  0.180 +-  0.000  0.000     34.27     23.50
   74  -5.99557  2.75257      2.492  0.080 +-  0.000  0.000     -2.15      5.75
   75  -3.09095  1.41027      6.073  0.160 +-  0.000  0.000     -3.20     -6.05
   76   3.47579  4.72591     19.125  0.329 +-  0.000  0.000     -0.00     -2.19
   77  -0.94987  0.14029     41.199  0.239 +-  0.000  0.000     27.29     13.85
   78  -3.81806  2.17730     14.126  0.299 +-  0.000  0.000     -3.26     -1.95
   79  -0.89957  0.98148     23.830  0.379 +-  0.000  0.000      1.80    -19.62
   80  -6.50456  5.49979      1.704  0.000 +-  0.000  0.000      1.70      1.70
   81   0.78502  2.35018     63.477  0.519 +-  0.000  0.000     33.34      3.57
   82  -3.15215  6.24798     21.320  0.369 +-  0.000  0.000     -0.13     -6.08
   83   3.52948  3.64011     11.239  0.249 +-  0.000  0.000     -3.25     -4.50
   84  -3.52619  5.59554     18.223  0.249 +-  0.000  0.000      3.73      2.46
   85   2.38219  5.47280      8.415  0.110 +-  0.000  0.000      2.04     -1.80
   86   4.67229  2.18046     10.462  0.299 +-  0.000  0.000     -6.93      3.99
   87   3.85132  2.12163     12.060  0.309 +-  0.000  0.000     -5.91     -4.20
   88   7.28287  2.79868      4.481  0.000 +-  0.000  0.000      4.48      4.48
   89   4.75863  2.78575      7.319  0.259 +-  0.000  0.000     -7.75      2.65
   90   3.57139  0.95287     11.311  0.209 +-  0.000  0.000     -0.86     -1.63
   91  -8.36990  5.56181      2.172  0.000 +-  0.000  0.000      2.17      2.17
   92  -3.77773  1.62678      5.322  0.130 +-  0.000  0.000     -2.21     -1.82
   93  -4.63802  3.99330     12.796  0.479 +-  0.000  0.000    -15.02      1.77
   94  -4.88528  0.89704      7.393  0.449 +-  0.000  0.000    -18.69      1.73
   95  -4.16396  5.15191     22.334  0.349 +-  0.000  0.000      2.05      7.85
   96   4.54948  5.84338      5.285  0.329 +-  0.000  0.000    -13.84     -3.48
   97   7.01468  4.29788      2.028  0.000 +-  0.000  0.000      2.03      2.03
   98  -3.23586  0.99043      7.593  0.209 +-  0.000  0.000     -4.58     -7.46
   99   2.80344  5.14522     20.088  0.409 +-  0.000  0.000     -3.68    -14.04
  100  -3.61736  4.56330      6.473  0.209 +-  0.000  0.000     -5.70     -6.16
  101  -7.47861  4.80484      1.208  0.000 +-  0.000  0.000      1.21      1.21
