# ./areas-1gluon-for-root -out root-games/ghosted-siscone.dat -ghost_kt 1e-5 -ghost_area 0.04 -ghost_etamax 4.0 -kt_scatter 1 
# jet def: SISCone jet finder with cone_radius = 1, overlap_threshold = 0.5, n_pass_max = 1, caching turned off
 120 -3.99998 0.883569 1.9519e-05
 121 -3.99999 1.07992 1.99547e-05
 122 -3.99998 1.4726 1.14669e-05
 123 -3.99999 1.27626 1.73381e-05
#END
4 -2.40069 1.94396 0.000492327
 0 -1.39999 2.25802 1.63328e-05
 1 -1.59998 1.86531 1.0606e-05
 2 -1.6 2.06166 1.00388e-05
 3 -1.59999 2.25801 1.694e-05
 4 -1.59999 2.45436 1.65907e-05
 5 -1.79999 2.06166 1.86809e-05
 6 -1.79998 2.25801 1.20378e-05
 7 -1.79999 2.45436 1.50279e-05
 8 -1.79998 2.65072 1.7121e-05
 9 -1.99999 1.8653 1.93411e-05
 10 -2 2.06166 1.99896e-05
 11 -2 2.258 1.90553e-05
 12 -1.99999 2.65071 1.89179e-05
 13 -2.19999 1.86532 1.69524e-05
 14 -2.2 2.06166 1.25476e-05
 15 -2.2 2.25802 1.48696e-05
 16 -2.39999 1.66897 1.17582e-05
 17 -2.39999 1.8653 1.96215e-05
 18 -2.39999 2.06166 1.73201e-05
 19 -2.59999 1.66897 1.00146e-05
 20 -2.6 1.86532 1.42325e-05
 21 -2.6 2.06165 1.92949e-05
 22 -2.6 1.47262 1.33541e-05
 23 -2.79999 1.66896 1.53404e-05
 24 -2.79999 1.86531 1.2076e-05
 25 -2.79999 1.47262 1.80405e-05
 26 -2.99999 1.66897 1.09773e-05
 27 -2.99998 1.47261 1.48426e-05
 28 -3.19998 1.66896 1.07089e-05
 29 -3.19999 1.47262 1.40703e-05
 30 -3.4 1.66896 1.80939e-05
 31 -3.39999 1.86531 1.57192e-05
 32 -3.4 1.47262 1.89399e-05
 33 -3.39999 1.27625 1.52226e-05
#END
5 -3.07441 5.57921 0.000472135
 0 -2.6 5.20325 1.4016e-05
 1 -2.59998 5.3996 1.15072e-05
 2 -2.59998 5.59595 1.93921e-05
 3 -2.79998 5.20325 1.69991e-05
 4 -2.79999 5.3996 1.55774e-05
 5 -2.79999 5.59595 1.68315e-05
 6 -2.79998 5.7923 1.83436e-05
 7 -2.79999 5.98866 1.06301e-05
 8 -2.79999 6.18501 1.07739e-05
 9 -2.79999 0.0981739 1.75342e-05
 10 -3 5.00691 1.49735e-05
 11 -2.99998 5.20326 1.98209e-05
 12 -2.99999 5.3996 1.70294e-05
 13 -2.99998 5.59595 1.81702e-05
 14 -2.99998 5.79231 1.00461e-05
 15 -2.99998 5.98865 1.24364e-05
 16 -2.99999 6.185 1.33315e-05
 17 -2.99999 0.0981631 1.75955e-05
 18 -3.19999 4.81055 1.61601e-05
 19 -3.2 5.00689 1.40493e-05
 20 -3.19999 5.20326 1.73007e-05
 21 -3.19999 5.3996 1.93571e-05
 22 -3.19998 5.59595 1.3065e-05
 23 -3.2 5.79231 1.36641e-05
 24 -3.2 5.98865 1.37292e-05
 25 -3.2 6.18499 1.81658e-05
 26 -3.19999 0.0981618 1.01447e-05
